Appendix S4. List of the species of PhytoPhylo (a megaphylogeny of plants in the world),,
Axinandra zeylanica,Thwaites,kew-18526
Axonopus anceps,(Mez) C.L.Hitchc.,kew-398339
Axonopus compressus,(Sw.) P.Beauv.,kew-398398
Axonopus furcatus,(Flüggé) Hitchc.,kew-398437
Axyris amaranthoides,L.,kew-2666799
Axyris prostrata,L.,kew-2666812
Ayenia microphylla,A.Gray,kew-2666922
Azadirachta indica,A.Juss.,kew-2667002
Azara celastrina,D.Don,kew-4667317
Azara integrifolia,Ruiz & Pav.,kew-4667328
Azara lanceolata,Hook.f.,kew-4667334
Azara serrata,Ruiz & Pav.,kew-4667342
Azolla caroliniana,Willd.,tro-26602846
Azolla filiculoides,Lam.,tro-26602847
Azolla mexicana,C. Presl,tro-26603594
Azolla microphylla,Kaulf.,tro-26608433
Azolla nilotica,Mett.,tro-26610267
Azolla pinnata,R. Br.,tro-26600073
Azorella aretioides,(Kunth) Willd. ex DC.,kew-2667394
Azorella fuegiana,Speg.,kew-2667438
Azorella lycopodioides,Gaudich.,kew-2667458
Azorella macquariensis,Orchard,kew-2667462
Azorella monantha,Clos,kew-2667468
Azorella selago,Hook.f.,kew-2667501
Azorella trifoliolata,Clos,kew-2667508
Aztecaster pyramidatus,(B.L.Rob. & Greenm.) G.L.Nesom,gcc-136755
Aztekium ritteri,(Boed.) Boed.,kew-2667528
Babiana angustifolia,Sweet,kew-326665
Babiana blanda,(L.Bolus) G.J.Lewis,kew-326673
Babiana crispa,G.J.Lewis,kew-326680
Babiana curviscapa,G.J.Lewis,kew-326682
Babiana ecklonii,Klatt,kew-326686
Babiana fragrans,(Jacq.) Steud.,kew-330225
Babiana lanata,Goldblatt & J.C.Manning,kew-346064
Babiana noctiflora,J.C.Manning & Goldblatt,kew-346069
Babiana odorata,L.Bolus,kew-326740
Babiana purpurea,(Jacq.) Ker Gawl.,kew-326754
Babiana regia,(G.J.Lewis) Goldblatt & J.C.Manning,kew-330229
Babiana rubrocyanea,(Jacq.) Ker Gawl.,kew-326763
Babiana secunda,(Thunb.) Ker Gawl.,kew-326776
Babiana stricta,(Aiton) Ker Gawl.,kew-326788
Babiana tubulosa,(Burm.f.) Ker Gawl.,kew-326808
Babiana villosa,(Aiton) Ker Gawl.,kew-326815
Babingtonia behrii,(Schltdl.) A.R.Bean,kew-18539
Babingtonia camphorosmae,(Endl.) Lindl.,kew-18542
Baccaurea javanica,(Blume) Müll.Arg.,kew-18622
Baccaurea lanceolata,(Miq.) Müll.Arg.,kew-18625
Baccharis boliviensis,(Wedd.) Cabrera,gcc-81607
Baccharis halimifolia,L.,gcc-136824
Baccharis neglecta,Britton,gcc-13040
Baccharis salicina,Torr. & A.Gray,gcc-30650
Baccharoides adoensis,(Sch.Bip. ex Walp.) H.Rob.,gcc-41849
Baccharoides anthelmintica,(L.) Moench,gcc-111955
Baccharoides lasiopus,(O.Hoffm.) H.Rob.,gcc-13038
Backhousia citriodora,F.Muell.,kew-18718
Backhousia myrtifolia,Hook. & Harv.,kew-18722
Bacopa caroliniana,(Walter) B.L.Rob.,kew-2667589
Bacopa monnieri,(L.) Wettst.,kew-2667648
Bactris acanthocarpa,Mart.,kew-18729
Bactris acanthocarpa var. exscapa,Barb.Rodr.,kew-18732
Bactris barronis,L.H.Bailey,kew-18761
Bactris bifida,Mart.,kew-18768
Bactris campestris,Poepp.,kew-18777
Bactris coloniata,L.H.Bailey,kew-18798
Bactris constanciae,Barb.Rodr.,kew-18806
Bactris ferruginea,Burret,kew-18846
Bactris gasipaes,Kunth,kew-18855
Bactris killipii,Burret,kew-18915
Bactris major,Jacq.,kew-18943
Bactris maraja,Mart.,kew-18948
Bactris pliniana,Granv. & A.J.Hend.,kew-19029
Bactris riparia,Mart.,kew-19042
Bactris setulosa,H.Karst.,kew-19053
Bactris simplicifrons,Mart.,kew-19056
Badiera penaea,(L.) DC.,kew-2667742
Baeckea brevifolia,(Rudge) DC.,kew-19152
Baeckea corynophylla,(F.Muell.) F.Muell.,kew-19165
Baeckea crassifolia,Lindl.,kew-19166
Baeckea ericaea,F.Muell.,kew-19192
Baeckea frutescens,L.,kew-19200
Baeckea grandibracteata,Pritz.,kew-19204
Baeckea grandis,Pritz.,kew-19206
Baeckea imbricata,(Gaertn.) Druce,kew-19210
Baeckea linifolia,Rudge,kew-19226
Baeckea ovalifolia,(F.Muell.) F.Muell.,kew-19246
Baeckea tuberculata,Trudgen,kew-19292
Baeckea uncinella,Benth.,kew-19296
Baeometra uniflora,(Jacq.) G.J.Lewis,kew-300109
Bagassa guianensis,Aubl.,kew-2667845
Bahia absinthifolia,Benth.,gcc-84339
Bahiopsis tomentosa,(A.Gray) E.E.Schill. & Panero,gcc-39958
Baijiania borneensis,(Merr.) A.M.Lu & J.Q.Li,kew-2667859
Baijiania yunnanensis,(A.M.Lu & Zhi Y.Zhang) A.M.Lu & J.Q.Li,kew-2667862
Baikiaea insignis,Benth.,ild-784
Baikiaea plurijuga,Harms,ild-790
Baileya multiradiata,Harv. & A.Gray ex Torr.,gcc-7551
Baileya pleniradiata,Harv. & A.Gray ex A.Gray,gcc-88949
Baimashania pulvinata,Al-Shehbaz,kew-2667883
Baissea leonensis,Benth.,kew-19353
Baissea multiflora,A.DC.,kew-19364
Baissea zygodioides,(K.Schum.) Stapf,kew-19380
Bakeridesia gaumeri,(Standl.) D.M.Bates,kew-2667916
Balaka seemannii,(H.Wendl.) Becc.,kew-19424
Balanites maughamii,Sprague,kew-19462
Balanops pancheri,Baill.,kew-19503
Balanops vieillardii,Baill.,kew-19509
Balantium antarcticum,(Labill.) C. Presl,tro-50183033
Balaustion pulcherrimum,Hook.,kew-19513
Baldellia ranunculoides,(L.) Parl.,kew-300116
Baldellia repens,(Lam.) Ooststr.,kew-300121
Balduina angustifolia,(Pursh) B.L.Rob.,gcc-90137
Balfourodendron riedelianum,(Engl.) Engl.,kew-2668180
Baliospermum solanifolium,(Burm.) Suresh,kew-19558
Ballantinia antipoda,(F.Muell.) Airy Shaw,kew-2668203
Ballota acetabulosa,(L.) Benth.,kew-19564
Ballota africana,(L.) Benth.,kew-19570
Ballota hispanica,(L.) Benth.,kew-19610
Ballota nigra,L.,kew-19633
Ballota pseudodictamnus,(L.) Benth.,kew-19656
Baloghia inophylla,(G.Forst.) P.S.Green,kew-19711
Baloskion australe,(R.Br.) B.G.Briggs & L.A.S.Johnson,kew-221163
Baloskion gracile,(R.Br.) B.G.Briggs & L.A.S.Johnson,kew-221166
Baloskion tetraphyllum,(Labill.) B.G.Briggs & L.A.S.Johnson,kew-221171
Balsamocarpon brevifolium,Clos,ild-24571
Balsamorhiza rosea,A.Nelson & J.F.Macbr.,gcc-86714
Balsamorhiza sagittata,(Pursh) Nutt.,gcc-10566
Balsamorhiza serrata,A.Nelson & J.F.Macbr.,gcc-51997
Baltimora recta,L.,gcc-134951
Bambekea racemosa,Cogn.,kew-2668377
Bambusa bambos,(L.) Voss,kew-398642
Bambusa multiplex,(Lour.) Raeusch. ex Schult.,kew-398886
Bambusa nutans,Wall. ex Munro,kew-398932
Bambusa oldhamii,Munro,kew-398934
Bambusa polymorpha,Munro,kew-398966
Bambusa tulda,Roxb.,kew-399088
Bambusa valida,(Q.H.Dai) W.T.Lin,kew-399092
Bambusa vulgaris,Schrad.,kew-399113
Banara axilliflora,Sleumer,kew-4668395
Banara domingensis,Benth.,kew-4668405
Banara guianensis,Aubl.,kew-4668416
Banara minutiflora,(A.Rich.) Sleumer,kew-4668435
Banara nitida,Spruce ex Benth.,kew-4668437
Banara tomentosa,Clos,kew-4668457
Banara umbraticola,Arechav.,kew-4668461
Banara vanderbiltii,Urb.,kew-4668462
Banisteriopsis adenopoda,(A.Juss.) B.Gates,kew-2668857
Banisteriopsis argyrophylla,(A.Juss.) B.Gates,kew-2668865
Banisteriopsis caapi,(Spruce ex Griseb.) Morton,kew-2668869
Banisteriopsis muricata,(Cav.) Cuatrec.,kew-2668936
Banisteriopsis schwannioides,(Griseb.) B.Gates,kew-2668970
Banksia aemula,R.Br.,kew-2669010
Banksia ashbyi,Baker f.,kew-2669019
Banksia attenuata,R.Br.,kew-2669021
Banksia baueri,R.Br.,kew-2669027
Banksia baxteri,R.Br.,kew-2669028
Banksia benthamiana,C.A.Gardner,kew-2669029
Banksia brownii,Baxter ex R.Br.,kew-2669035
Banksia candolleana,Meisn.,kew-2669040
Banksia coccinea,R.Br.,kew-2669046
Banksia cuneata,A.S.George,kew-2669056
Banksia dentata,L.f.,kew-2669062
Banksia dryandroides,W.H.Baxter ex Sweet,kew-2669069
Banksia elderiana,F.Muell. & Tate,kew-2669072
Banksia elegans,Meisn.,kew-2669073
Banksia ericifolia,L.f.,kew-2669075
Banksia grandis,Willd.,kew-2669095
Banksia ilicifolia,R.Br.,kew-2669109
Banksia integrifolia,L.f.,kew-2669116
Banksia lindleyana,Meisn.,kew-2669145
Banksia lullfitzii,C.A.Gardner,kew-2669154
Banksia marginata,Cav.,kew-2669160
Banksia media,R.Br.,kew-2669166
Banksia menziesii,R.Br.,kew-2669171
Banksia nutans,R.Br.,kew-2669183
Banksia oblongifolia,Cav.,kew-2669185
Banksia petiolaris,F.Muell.,kew-2669202
Banksia pulchella,R.Br.,kew-2669226
Banksia quercifolia,R.Br.,kew-2669231
Banksia sceptrum,Meisn.,kew-2669244
Banksia serrata,L.f.,kew-2669251
Banksia sessilis,(Knight) A.R.Mast & K.R.Thiele,kew-2603735
Banksia speciosa,R.Br.,kew-2669260
Banksia spinulosa,Sm.,kew-2669270
Banksia tricuspis,Meisn.,kew-2669286
Baphia kirkii,Baker,ild-7048
Baphia madagascariensis,(A.Heller) A.Heller,ild-42700
Baphia massaiensis,Taub.,ild-7078
Baphia nitida,Lodd.,ild-7095
Baptisia alba,(L.) Vent.,ild-25319
Baptisia australis,(L.) R.Br.,ild-28338
Baptisia bracteata,Elliott,ild-28341
Baptisia cinerea,(Raf.) Fernald & B.G.Schub.,ild-10300
Baptisia sphaerocarpa,Nutt.,ild-24616
Baptisia tinctoria,(L.) Vent.,ild-25320
Barbacenia flava,Mart. ex Schult. & Schult.f.,kew-300163
Barbacenia purpurea,Hook.,kew-300227
Barbarea orthoceras,Ledeb.,kew-2669673
Barbarea verna,(Mill.) Asch.,kew-2669710
Barbarea vulgaris,R.Br.,kew-2669712
Barbeuia madagascariensis,Steud.,kew-19761
Barbeya oleoides,Schweinf.,kew-19763
Barbilophozia barbata,(Schreb.) Loeske,tro-35184827
Barbilophozia hatcheri,(A. Evans) Loeske,tro-35184833
Barbosella cucullata,(Lindl.) Schltr.,kew-19784
Barcella odora,(Trail) Drude,kew-19821
Barclaya longifolia,Wall.,kew-2669761
Barkeria skinneri,(Bateman ex Lindl.) Paxton,kew-19847
Barkeria whartoniana,(C.Schweinf.) Soto Arenas,kew-19853
Barkleyanthus salicifolius,(Kunth) H.Rob. & Brettell,gcc-42774
Barklya syringifolia,F.Muell.,ild-34830
Barleria lupulina,Lindl.,kew-2670049
Barleria oenotheroides,Dum.Cours.,kew-2670105
Barleria prionitis,L.,kew-2670139
Barnadesia caryophylla,(Vell.) S.F.Blake,gcc-82989
Barnardia japonica,(Thunb.) Schult. & Schult.f.,kew-300283
Barnebya dispar,(Griseb.) W.R.Anderson & B.Gates,kew-2670308
Barongia lophandra,Peter G.Wilson & B.Hyland,kew-19873
Barringtonia acutangula,(L.) Gaertn.,kew-313389
Barringtonia asiatica,(L.) Kurz,kew-313402
Barringtonia edulis,Seem.,kew-313444
Barringtonia racemosa,(L.) Spreng.,kew-313527
Barthlottia madagascariensis,E.Fisch.,kew-2670401
Bartholina burmanniana,(L.) Ker Gawl.,kew-19878
Bartonia virginica,"""(L.) Britton, Sterns & Poggenb.""",kew-2670438
Bartsia alpina,L.,kew-2670487
Bartsia trixago,L.,tro-29203655
Basella alba,L.,kew-360840
Basilicum polystachyon,(L.) Moench,kew-19929
Basiphyllaea corallicola,(Small) Ames,kew-19934
Basiphyllaea hamiltoniana,Ackerman & Whitten,kew-19935
Basselinia glabrata,Becc.,kew-19962
Basselinia velutina,Becc.,kew-19972
Bassia crassifolia,(Pall.) Soldano,kew-2670766
Bassia eriophora,(Schrad.) Asch.,kew-2670788
Bassia hyssopifolia,(Pall.) Kuntze,kew-2670803
Bassia laniflora,(S.G.Gmel.) A.J.Scott,kew-2670815
Bassia muricata,(L.) Asch.,kew-2670831
Bassia prostrata,(L.) Beck,kew-2670844
Bassia scoparia,(L.) A.J.Scott,kew-2670858
Bassia tomentosa,(Lowe) Maire & Weiller,kew-2670875
Bastardia bivalvis,(Cav.) Kunth,kew-2670952
Bastardiastrum cinctum,(Brandegee) D.M.Bates,kew-2670986
Bastardiopsis densiflora,(Hook. & Arn.) Hassl.,kew-2670994
Batemannia colleyi,Lindl.,kew-20082
Batemannia lepida,Rchb.f.,kew-20087
Batesia floribunda,Benth.,ild-20010
Batis maritima,L.,kew-20126
Batocarpus amazonicus,(Ducke) Fosberg,kew-2671066
Batocarpus costaricensis,Standl. & L.O.Williams,kew-2671067
Batopedina pulvinellata,Robbr.,kew-20133
Batrachium bungei,(Steud.) L.Liou,kew-2671097
Baudouinia fluggeiformis,Baill.,ild-42358
Bauera rubioides,Andrews,kew-2671258
Bauera sessiliflora,F.Muell.,kew-2671263
Bauhinia aculeata,L.,ild-29595
Bauhinia binata,Blanco,ild-795
Bauhinia blakeana,Dunn,ild-21612
Bauhinia championii,(Benth.) Benth.,ild-31851
Bauhinia forficata,Link,ild-20031
Bauhinia galpinii,N.E.Br.,ild-804
Bauhinia gilva,(Bailey) Govaerts,tro-50206543
Bauhinia glabra,Jacq.,ild-10340
Bauhinia grandidieri,Baill.,ild-42428
Bauhinia guianensis,Aubl.,ild-29019
Bauhinia monandra,Kurz,ild-811
Bauhinia pentandra,(Bong.) Steud.,ild-20052
Bauhinia petersiana,Bolle,ild-814
Bauhinia pringlei,S.Watson,ild-10371
Bauhinia purpurea,L.,ild-823
Bauhinia rufescens,Lam.,ild-826
Bauhinia semibifida,Roxb.,ild-49840
Bauhinia syringifolia,(F. Muell.) Wunderlin,tro-13064769
Bauhinia taitensis,Taub.,ild-832
Bauhinia thonningii,Schum.,ild-1670
Bauhinia tomentosa,L.,ild-833
Bauhinia ungulata,L.,ild-20070
Bauhinia vahlii,Wight & Arn.,ild-839
Bauhinia variegata,L.,ild-840
Bauhinia xerophyta,Du Puy & R.Rabev.,ild-42442
Bazzania tricrenata,(Wahlenb.) Trevis.,tro-35184723
Bazzania trilobata,(L.) Gray,tro-35184724
Bdallophytum americanum,(R.Br.) Eichler ex Solms,kew-2672244
Beaucarnea gracilis,Lem.,kew-300336
Beaucarnea recurvata,Lem.,kew-300353
Beaufortia orbifolia,F.Muell.,kew-20234
Beaumontia grandiflora,Wall.,kew-20251
Beauprea montana,(Brongn. & Gris) Virot,kew-2672271
Beauprea spathulifolia,Brongn. & Gris,kew-2672277
Beaupreopsis paniculata,(Brongn. & Gris) Virot,kew-2672279
Bebbia juncea,(Benth.) Greene,gcc-88517
Beccariella baueri,(Montrouz.) Aubrév.,kew-20276
Beccariella queenslandica,(P.Royen) Aubrév.,kew-20294
Beccariella rubicunda,(Pierre ex Baill.) Pierre,kew-20295
Beccariophoenix madagascariensis,Jum. & H.Perrier,kew-20300
Beckmannia syzigachne,(Steud.) Fernald,kew-399194
Beckwithia andersonii,(A.Gray) Jeps.,kew-2672301
Beckwithia glacialis,(L.) A.Löve & D.Löve,kew-2672304
Beclardia macrostachya,(Thouars) A.Rich.,kew-20408
Becquerelia cymosa,Brongn.,kew-221274
Bedfordia arborescens,Hochr.,gcc-13603
Bedfordia salicina,(Labill.) DC.,gcc-26045
Beesia calthifolia,Ulbr.,kew-2672316
Begonia ankaranensis,Humbert ex Aymonin & Bosser,kew-360961
Begonia boisiana,Gagnep.,kew-361097
Begonia cathayana,Hemsl.,kew-361225
Begonia cinnabarina,Hook.,kew-361270
Begonia conchifolia,A.Dietr.,kew-361300
Begonia crassicaulis,Lindl.,kew-361335
Begonia cucullata,Willd.,kew-361362
Begonia diadema,Linden ex Rodigas,kew-361420
Begonia dregei,Otto & Dietr.,kew-361464
Begonia engleri,Gilg,kew-361510
Begonia foliosa,Kunth,kew-361626
Begonia fuchsioides,Hook.,kew-361661
Begonia glabra,Aubl.,kew-361713
Begonia goudotii,A.DC.,kew-361731
Begonia gracilis,Kunth,kew-361737
Begonia grandis,Dryand.,kew-361751
Begonia herbacea,Vell.,kew-361824
Begonia incarnata,Link & Otto,kew-361927
Begonia involucrata,Liebm.,kew-361957
Begonia isoptera,Dryand. ex Sm.,kew-361963
Begonia iucunda,Irmsch.,kew-361971
Begonia johnstonii,Oliv. ex Hook.f.,kew-361985
Begonia labordei,H.Lév.,kew-362042
Begonia longifolia,Blume,kew-362166
Begonia luxurians,Scheidw.,kew-362205
Begonia malabarica,Lam.,kew-362257
Begonia masoniana,Irmsch. ex Ziesenh.,kew-362302
Begonia nigritarum,Steud.,kew-362447
Begonia nossibea,A.DC.,kew-362454
Begonia olbia,Kerch.,kew-362492
Begonia oxyloba,Welw. ex Hook.f.,kew-362514
Begonia palmata,D.Don,kew-362526
Begonia poculifera,Hook.f.,kew-362677
Begonia rajah,Ridl.,kew-362794
Begonia roxburghii,A.DC.,kew-362877
Begonia rubella,Buch.-Ham. ex D.Don,kew-362879
Begonia scapigera,Hook.f.,kew-362953
Begonia sutherlandii,Hook.f.,kew-363164
Begonia ulmifolia,Willd.,kew-363292
Begonia violifolia,A.DC.,kew-363368
Behnia reticulata,(Thunb.) Didr.,kew-300370
Beilschmiedia berteroana,(Gay) Kosterm.,kew-2672389
Beilschmiedia brasiliensis,(Kosterm.) Kosterm.,kew-2672397
Beilschmiedia madagascariensis,(Danguy) Kosterm.,kew-2672540
Beilschmiedia mexicana,(Mez) Kosterm.,kew-2672553
Beilschmiedia miersii,(Gay) Kosterm.,kew-2672559
Beilschmiedia ovalis,(S.F.Blake) C.K.Allen,kew-2672598
Beilschmiedia pendula,(Sw.) Hemsl.,kew-2672609
Beilschmiedia roxburghiana,Nees,tro-17800508
Beilschmiedia tawa,(A.Cunn.) Kirk,kew-2672672
Beilschmiedia velutina,(Kosterm.) Kosterm.,kew-2672692
Beirnaertia cabindensis,(Exell & Mendonça) Troupin,kew-2672713
Beiselia mexicana,Forman,kew-2672716
Bejaria aestuans,Mutis ex L.,kew-2672718
Bejaria infundibula,Clemants,kew-2672754
Bejaria racemosa,Vent.,kew-2672781
Bejaria resinosa,Mutis ex L.f.,kew-2672782
Bejaria zamorae,S.E.Clemants,kew-2672794
Belemia fucsioides,Pires,kew-2672825
Bellendena montana,R.Br.,kew-2672852
Bellida graminea,Ewart,gcc-107200
Bellidastrum michelii,Cass.,gcc-129401
Bellis perennis,L.,gcc-29324
Bellis sylvestris,Cirillo,gcc-116743
Bellium crassifolium,Moris,gcc-117245
Bellucia grossularioides,(L.) Triana,tro-20302605
Bellucia pentamera,Naudin,tro-20300363
Belonanthus hispida,(Wedd.) Graebn.,kew-2672924
Belosynapsis kewensis,Hassk.,kew-221305
Bembicia axillaris,Oliv.,kew-4673125
Benincasa hispida,(Thunb.) Cogn.,kew-2673135
Bennettiodendron leprosipes,(Clos) Merr.,kew-4673160
Bensoniella oregona,(Abrams & Bacig.) Morton,kew-2673177
Benthamina alyxifolia,(Benth.) Tiegh.,kew-2673235
Bentinckia nicobarica,(Kurz) Becc.,kew-20603
Bentleya spinescens,E.M.Benn.,kew-2673241
Benzingia caudata,(Ackerman) Dressler,kew-330260
Benzingia cornuta,(Garay) Dressler,kew-330261
Benzingia estradae,(Dodson) Dodson,kew-20610
Benzingia hajekii,(D.E.Benn. & Christenson) Dressler,kew-330262
Benzingia hirtzii,Dodson,kew-20611
Benzingia reichenbachiana,(Schltr.) Dressler,kew-330265
Berardia lanuginosa,(Lam.) Fiori & Paol.,gcc-16091
Berberidopsis beckleri,(F.Muell.) Veldkamp,kew-2673357
Berberidopsis corallina,Hook.f.,kew-2673358
Berberis aquifolium,Pursh,kew-2673426
Berberis darwinii,Hook.,kew-2673673
Berberis empetrifolia,Lam.,kew-2673747
Berberis glaucocarpa,Stapf,kew-2673827
Berberis ilicifolia,L.f.,kew-2673936
Berberis jaeschkeana,C.K.Schneid.,kew-2673971
Berberis microphylla,G.Forst.,kew-2674137
Berberis silva-taroucana,C.K.Schneid.,kew-2674441
Berberis thunbergii,DC.,kew-2674513
Berberis trifoliolata,Moric.,kew-2674546
Berberis vulgaris,L.,kew-2674612
Berchemia discolor,(Klotzsch) Hemsl.,kew-2674713
Bergenia crassifolia,(L.) Fritsch,kew-2674805
Bergia ammannioides,Roxb. ex Roth,kew-2674887
Bergia glomerata,L.f.,kew-2674901
Bergia pedicellaris,(F.Muell.) F.Muell. ex Benth.,kew-2674912
Bergia texana,(Hook.) Seub.,kew-2674928
Berkheya bipinnatifida,(Harv.) Roessler,gcc-95876
Berkheya canescens,DC.,gcc-702
Berkheya carduoides,(Less.) Hutch.,gcc-11363
Berkheya coddii,Roessler,gcc-48146
Berkheya pinnatifida,(Thunb.) Thell.,gcc-3584
Berkheya rhapontica,(DC.) Hutch. & Burtt Davy,gcc-144780
Berkheya rigida,"""(Thunb.) """"Bolus & Wolley-Dod ex Ewart, Jean White & B.Rees""""""",gcc-44174
Berkheya setifera,DC.,gcc-124899
Berkheya subulata,Harv.,gcc-34906
Berkheya zeyheri,(Sond. & Haw.) Harv. & Sond.,gcc-85530
Berlinia auriculata,Benth.,ild-841
Berlinia bracteosa,Benth.,ild-842
Berlinia confusa,Hoyle,ild-846
Berlinia grandiflora,(Vahl) Hutch. & Dalziel,ild-856
Bernardia dichotoma,(Willd.) Müll.Arg.,kew-20690
Bernardia myricifolia,(Scheele) S.Watson,kew-20746
Bernardia trelawniensis,(C.D.Adams) Jestrow & Proctor,kew-371995
Berneuxia thibetica,Decne.,kew-2675048
Bernoullia flammea,Oliv.,kew-2675053
Berrya javanica,(Turcz.) Burret,kew-2675076
Bersama lucens,(Hochst.) Szyszy?.,kew-2675120
Berteroa incana,(L.) DC.,kew-2675159
Bertholletia excelsa,Bonpl.,kew-313577
Bertiera aethiopica,Hiern,kew-20813
Bertiera breviflora,Hiern,kew-20830
Bertiera guianensis,Aubl.,kew-20851
Bertolonia maculata,DC.,tro-20300015
Bertolonia marmorata,Naudin,tro-20300016
Bertya rosmarinifolia,Planch.,kew-20954
Bertya sharpeana,Guymer,kew-20956
Berula bracteata,(Roxb.) Spalik & S.R.Downie,kew-2895589
Berula erecta,(Huds.) Coville,kew-2675185
Berula imbricata,(Schinz) Spalik & S.R.Downie,kew-2895591
Berzelia abrotanoides,(L.) Brongn.,kew-2675204
Berzelia arachnoidea,(J.C.Wendl.) Eckl. & Zeyh.,kew-2675206
Berzelia burchellii,Dummer,kew-2675208
Berzelia cordifolia,Schltdl.,kew-2675212
Berzelia ecklonii,Pillans,kew-2675214
Berzelia galpinii,Pillans,kew-2675217
Berzelia incurva,Pillans,kew-2675220
Berzelia intermedia,Schltdl.,kew-2675221
Berzelia lanuginosa,(L.) Brongn.,kew-2675223
Berzelia rubra,Schltdl.,kew-2675225
Berzelia stokoei,(E.Phillips) A.V.Hall,kew-2903309
Besleria lutea,L.,kew-2675390
Bessera elegans,Schult.f.,kew-300574
Bessera tuitensis,R.Delgad.,kew-300580
Beta corolliflora,Zosimovic ex Buttler,kew-2675560
Beta nana,Boiss. & Heldr.,kew-2675587
Beta trigyna,Waldst. & Kit.,kew-2675606
Beta vulgaris,L.,kew-2675613
Betonica macrantha,C. Koch.,tro-17603808
Betula albosinensis,Burkill,kew-21133
Betula alleghaniensis,Britton,kew-21135
Betula alnoides,Buch.-Ham. ex D.Don,kew-21139
Betula apoiensis,Nakai ex H.Hara,kew-21161
Betula chichibuensis,H.Hara,kew-21215
Betula corylifolia,Regel & Maxim.,kew-21235
Betula costata,Trautv.,kew-21236
Betula dahurica,Pall.,kew-21251
Betula ermanii,Cham.,kew-21280
Betula fruticosa,Pall.,kew-343069
Betula glandulosa,Michx.,kew-21334
Betula globispica,Shirai,kew-21341
Betula grossa,Siebold & Zucc.,kew-21355
Betula humilis,Schrank,kew-21373
Betula lenta,L.,kew-21443
Betula lenta ssp. uber,(Ashe) A.E.Murray,kew-21450
Betula luminifera,H.J.P.Winkl.,kew-21462
Betula maximowicziana,Regel,kew-21479
Betula medwediewii,Regel,kew-21484
Betula michauxii,Spach,kew-21488
Betula nana,L.,kew-21505
Betula neoalaskana,Sarg.,kew-21524
Betula nigra,L.,kew-21527
Betula occidentalis,Hook.,kew-21535
Betula papyrifera,Marshall,kew-21557
Betula pendula,Roth,kew-21582
Betula platyphylla,Sukaczev,kew-21604
Betula populifolia,Marshall,kew-21620
Betula pubescens,Ehrh.,kew-21636
Betula pumila,L.,kew-21671
Betula schmidtii,Regel,kew-21723
Betula utilis,D.Don,kew-21791
Beyeria lechenaultii,(DC.) Baill.,kew-21868
Bhesa paniculata,Arn.,kew-2675688
Bidens amplissima,Greene,gcc-83110
Bidens andicola,,gcc-66381
Bidens aurea,(Aiton) Sherff,gcc-133962
Bidens beckii,Torr. ex Spreng.,gcc-143773
Bidens biternata,(Lour.) Merr. & Sherff,gcc-122590
Bidens cernua,L.,gcc-103570
Bidens cosmoides,(A.Gray) Sherff,gcc-10283
Bidens frondosa,L.,gcc-32906
Bidens laevis,"""(L.) """"Britton, Sterns & Poggenb.""""""",gcc-108264
Bidens mitis,(Michx.) Sherff,gcc-79607
Bidens pilosa,L.,gcc-77369
Bidens polylepis,S.F.Blake,gcc-142088
Bidens reptans,(L.) G.Don,gcc-9730
Bidens sandvicensis,Less.,gcc-133857
Bidens schimperi,Sch.Bip. ex Walp.,gcc-17972
Bidens serrulata,(Poir.) Desf.,gcc-114928
Bidens trichosperma,(Michx.) Britton,gcc-104672
Bidens tripartita,L.,gcc-2528
Biebersteinia heterostemon,Maxim.,kew-2675792
Biebersteinia orphanidis,Boiss.,kew-2675798
Bienertia cycloptera,Bunge,kew-2675801
Bifora americana,Benth. & Hook.f. ex S.Watson,kew-2675864
Bifrenaria atropurpurea,Lindl.,kew-22038
Bifrenaria harrisoniae,(Hook.) Rchb.f.,kew-22056
Bifrenaria inodora,Lindl.,kew-22069
